id,received_time,sender,body,is_transaction,bank,account,amount,balance,txn_type,source
US_CORPUS_00678,1807724057000,24273,Chase: You have used 5 of your 6 permitted withdrawals from savings ...5520 this statement period. Additional withdrawals may incur a fee.,0,Chase,5520,,,OTHER,NONE
US_CORPUS_00679,1807775129000,93557,"Wells Fargo: You made a purchase of $127.80 at ACE HARDWARE 2211 with debit card ending 9111 on 04/15. Available balance: $2,947.46.",1,Wells Fargo,9111,127.80,"2,947.46",DEBIT,CARD
US_CORPUS_00680,1807794834000,24273,"Chase: You made a $13.99 debit card purchase with card ending 7761 at AUDIBLE.COM on 04/15. Avail bal: $27,694.53.",1,Chase,7761,13.99,"27,694.53",DEBIT,CARD
US_CORPUS_00681,1807819264000,322632,Bank of America: You've earned $25.00 in cash rewards on card ending 9111. Redeem to your statement any time in the app.,1,Bank of America,9111,25.00,,DEBIT,CARD
US_CORPUS_00682,1807838031000,93557,Wells Fargo: 663104 is your access code. It expires in 10 minutes. Do not share it.,0,Wells Fargo,,,,OTHER,NONE
US_CORPUS_00683,1807860075000,24273,"Chase: You made a $205.60 debit card purchase with card ending 7761 at SOUTHWEST AIRLINES on 04/16. Avail bal: $27,488.93.",1,Chase,7761,205.60,"27,488.93",DEBIT,CARD
US_CORPUS_00684,1807880592000,322632,Bank of America: A purchase of $143.55 at MACYS 0092 was charged to your credit card ending in 9111 on 04/16.,1,Bank of America,9111,143.55,,DEBIT,CARD
US_CORPUS_00685,1807928298000,+14155550132,"Dentist moved my appt to Thursday 3pm, so I'll be late",0,Unknown,,,,OTHER,NONE
US_CORPUS_00686,1807959013000,24273,"Chase: Interest of $14.02 was credited to your savings account ending 5520 on 04/17. Savings bal: $4,826.38.",1,Chase,5520,14.02,"4,826.38",CREDIT,BANK
US_CORPUS_00687,1807981821000,93557,"Wells Fargo: Check #1042 for $350.00 has cleared your account ending 4417 on 04/17. Available balance: $2,597.46.",1,Wells Fargo,4417,350.00,"2,597.46",DEBIT,BANK
US_CORPUS_00688,1808013358000,672566,Netflix: We couldn't process your payment. Update your payment method at netflix.com/billing to avoid interruption.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00689,1808045940000,24273,"Chase: A partial refund of $18.40 from ETSY.COM was credited to acct ...9384 on 04/18. Avail bal: $27,507.33.",1,Chase,9384,18.40,"27,507.33",CREDIT,BANK
US_CORPUS_00690,1808069595000,322632,"Bank of America: A returned merchandise credit of $45.00 from MACYS 0092 was applied to your credit card ending 9111 on 04/18. Avail credit: $2,794.66.",1,Bank of America,9111,45.00,"2,794.66",DEBIT,CARD
US_CORPUS_00691,1808099327000,37777,USPS: Delivery attempted. Your item is being held at your local post office.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00692,1808144380000,24273,"Chase: You made a $91.30 debit card purchase with card ending 7761 at SAMS CLUB #6612 on 04/19. Avail bal: $27,416.03.",1,Chase,7761,91.30,"27,416.03",DEBIT,CARD
US_CORPUS_00693,1808167486000,322632,Bank of America: 771205 is your Bank of America authorization code. Never share this code with anyone.,0,Bank of America,,,,OTHER,NONE
US_CORPUS_00694,1808188081000,24273,"Chase: An ACH debit of $138.20 (GEICO AUTO INSURANCE) posted to acct ...9384 on 04/20. Avail bal: $27,277.83.",1,Chase,9384,138.20,"27,277.83",DEBIT,BANK
US_CORPUS_00695,1808212033000,93557,"Wells Fargo: You made a purchase of $21.60 at PANERA BREAD 6612 with debit card ending 9111 on 04/20. Available balance: $2,575.86.",1,Wells Fargo,9111,21.60,"2,575.86",DEBIT,CARD
US_CORPUS_00696,1808224026000,24273,"Chase: An ACH credit of $96.50 from ETSY SELLER PAYOUT posted to acct ...9384 on 04/20. Avail bal: $27,374.33.",1,Chase,9384,96.50,"27,374.33",DEBIT,BANK
US_CORPUS_00697,1808254360000,322632,Bank of America: A purchase of $39.90 at PETSMART 3311 was charged to your credit card ending in 9111 on 04/20.,1,Bank of America,9111,39.90,,DEBIT,CARD
US_CORPUS_00698,1808305783000,24273,"Chase: Direct deposit of $2,400.00 from PRISHA APPS INC PAYROLL posted to acct ...9384 on 04/21. Avail bal: $29,774.33.",1,Chase,9384,"2,400.00","29,774.33",CREDIT,BANK
US_CORPUS_00699,1808329987000,93557,"Wells Fargo: A direct deposit of $780.55 from PRISHA APPS INC PAYROLL posted to account ending 4417 on 04/21. Available balance: $3,356.41.",1,Wells Fargo,4417,780.55,"3,356.41",CREDIT,BANK
US_CORPUS_00700,1808368488000,93557,"Wells Fargo: A Venmo transfer of $425.00 from PRIYA RAMAN was credited to account ending 4417 on 04/22. Available balance: $3,781.41.",1,Wells Fargo,4417,425.00,"3,781.41",CREDIT,BANK
US_CORPUS_00701,1808391890000,24273,Chase: Your one-time code is 315880. Don't share it. We'll never call to ask for it.,0,Chase,,,,OTHER,NONE
US_CORPUS_00702,1808403885000,24273,"Chase: You made a $34.50 debit card purchase with card ending 7761 at CHEWY.COM on 04/22. Avail bal: $29,739.83.",1,Chase,7761,34.50,"29,739.83",DEBIT,CARD
US_CORPUS_00703,1808451653000,322632,Bank of America: A purchase of $57.85 at CVS 2201 was charged to your credit card ending in 9111 on 04/23.,1,Bank of America,9111,57.85,,DEBIT,CARD
US_CORPUS_00704,1808462662000,93557,"Wells Fargo: You made a purchase of $74.99 at AT&T WIRELESS with debit card ending 9111 on 04/23. Available balance: $3,706.42.",1,Wells Fargo,9111,74.99,"3,706.42",DEBIT,CARD
US_CORPUS_00705,1808481180000,24273,Chase: A hold placed by SUNOCO 8871 on card ending 7761 has been released. No further action needed.,0,Chase,7761,,,OTHER,CARD
US_CORPUS_00706,1808512499000,24273,Chase: Your payment of $900.00 to BANK OF AMERICA CARD 9111 from acct ...9384 is scheduled for 04/26. No funds have been sent yet.,1,Chase,9384,900.00,,CREDIT,CARD
US_CORPUS_00707,1808561399000,262966,Amazon: Your package was delivered to your front door. View photo: amzn.example/p/QK2210.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00708,1808574964000,24273,"Chase: You made a $178.90 debit card purchase with card ending 7761 at IKEA 0044 on 04/24. Avail bal: $29,560.93.",1,Chase,7761,178.90,"29,560.93",DEBIT,CARD
US_CORPUS_00709,1808602134000,93557,"Wells Fargo: You made a purchase of $88.10 at WEGMANS 331 with debit card ending 9111 on 04/24. Available balance: $3,618.32.",1,Wells Fargo,9111,88.10,"3,618.32",DEBIT,CARD
US_CORPUS_00710,1808631257000,322632,Bank of America: A purchase of $31.20 at DOORDASH was charged to your credit card ending in 9111 on 04/25.,1,Bank of America,9111,31.20,,DEBIT,CARD
US_CORPUS_00711,1808673833000,24273,"Chase: You made a $12.75 debit card purchase with card ending 7761 at PEETS COFFEE 118 on 04/25. Avail bal: $29,548.18.",1,Chase,7761,12.75,"29,548.18",DEBIT,CARD
US_CORPUS_00712,1808717106000,55123,FRESHCRATE: 5 meal kits for $29.99! Skip anytime. freshcrate.example/deal. Txt STOP to end.,1,Unknown,,29.99,,DEBIT,BANK
US_CORPUS_00713,1808726944000,24273,"Chase: Your online payment of $900.00 to BANK OF AMERICA CARD 9111 from acct ...9384 is complete on 04/26. Avail bal: $28,648.18.",1,Chase,9384,900.00,"28,648.18",CREDIT,CARD
US_CORPUS_00714,1808747807000,322632,"Bank of America: We received your payment of $900.00 on credit card ending 9111 on 04/26. Thank you. Avail credit: $3,565.71.",1,Bank of America,9111,900.00,"3,565.71",CREDIT,CARD
US_CORPUS_00715,1808771771000,93557,"Wells Fargo: You made a purchase of $15.45 at SUBWAY 2210 with debit card ending 9111 on 04/26. Available balance: $3,602.87.",1,Wells Fargo,9111,15.45,"3,602.87",DEBIT,CARD
US_CORPUS_00716,1808803392000,24273,"Chase: You made a $59.40 debit card purchase with card ending 7761 at H MART 118 on 04/27. Avail bal: $28,588.78.",1,Chase,7761,59.40,"28,588.78",DEBIT,CARD
US_CORPUS_00717,1808825914000,322632,Bank of America: Your request to close checking account ending 9661 is being processed. Your remaining balance will be sent to your linked external account.,0,Bank of America,9661,,,OTHER,NONE
US_CORPUS_00718,1808844117000,24273,"Chase: You made a $43.20 debit card purchase with card ending 7761 at WALGREENS 1188 on 04/27. Avail bal: $28,545.58.",1,Chase,7761,43.20,"28,545.58",DEBIT,CARD
US_CORPUS_00719,1808874029000,24273,"Chase: You made a $26.30 debit card purchase with card ending 7761 at EXXONMOBIL 9902 on 04/28. Avail bal: $28,519.28.",1,Chase,7761,26.30,"28,519.28",DEBIT,CARD
US_CORPUS_00720,1808925342000,93557,"Wells Fargo: To report a suspicious charge, text FRAUD to 93557 or call the number on the back of your card.",0,Wells Fargo,,,,OTHER,CARD
US_CORPUS_00721,1808964068000,322632,"Bank of America: A closing transfer of $1,144.84 to CHASE ...9384 was sent from account ending 9661 on 04/29. Available balance: $0.00.",1,Bank of America,9384,"1,144.84",0.00,DEBIT,BANK
US_CORPUS_00722,1808980923000,24273,"Chase: An external transfer of $1,144.84 from BANK OF AMERICA ...9661 was deposited to acct ...9384 on 04/29. Avail bal: $29,664.12.",1,Chase,9661,"1,144.84","29,664.12",CREDIT,BANK
US_CORPUS_00723,1809017695000,322632,Bank of America: Checking account ending 9661 is now CLOSED. Your final statement will be mailed. Your credit card ending 9111 is unaffected.,0,Bank of America,9661,,,OTHER,CARD
US_CORPUS_00724,1809032540000,24273,Chase: Your 1099-INT for savings account ending 5520 is available in the Chase app.,0,Chase,5520,,,OTHER,NONE
US_CORPUS_00725,1809061566000,22000,Google: A new device signed in to your account. Review activity if this wasn't you.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00726,1809071969000,24273,Chase: Your card ending 7761 expires 06/29. A replacement card will arrive in 7-10 business days.,0,Chase,7761,,,OTHER,CARD
US_CORPUS_00727,1809107969000,+14155550132,Thanks for dinner! Send me your half whenever,0,Unknown,,,,OTHER,NONE
US_CORPUS_00728,1809127466000,24273,Chase: We updated the permissions used by the Chase Mobile app. Review them in Settings.,0,Chase,,,,OTHER,NONE
US_CORPUS_00729,1815920183000,692484,"Citi: You're approved for the Citi Double Cash card ending 4310 with a $3,500.00 credit line. Your card ships in 5-7 days.",1,Citibank,4310,"3,500.00",,DEBIT,CARD
US_CORPUS_00730,1815937823000,24273,Chase: Your one-time code is 337421. Don't share it. We'll never call to ask for it.,0,Chase,,,,OTHER,NONE
US_CORPUS_00731,1815965856000,93557,Wells Fargo: Case WF-77410 has been decided. STREAMLYFE MEDIA honored $40.00 of the $76.40 disputed charge. The remaining $36.40 will be debited.,1,Wells Fargo,,40.00,,DEBIT,BANK
US_CORPUS_00732,1815988246000,93557,"Wells Fargo: The unsupported portion of case WF-77410, $36.40, has been debited from account ending 4417 on 07/19. Available balance: $4,729.72.",1,Wells Fargo,4417,36.40,"4,729.72",DEBIT,BANK
US_CORPUS_00733,1816039037000,93557,Wells Fargo: $40.00 of your case WF-77410 provisional credit is now permanent. No further action is needed.,1,Wells Fargo,,40.00,,DEBIT,BANK
US_CORPUS_00734,1816064097000,24273,"Chase: Direct deposit of $2,400.00 from PRISHA APPS INC PAYROLL posted to acct ...9384 on 07/20. Avail bal: $39,732.08.",1,Chase,9384,"2,400.00","39,732.08",CREDIT,BANK
US_CORPUS_00735,1816075374000,93557,"Wells Fargo: A direct deposit of $780.55 from PRISHA APPS INC PAYROLL posted to account ending 4417 on 07/20. Available balance: $5,510.27.",1,Wells Fargo,4417,780.55,"5,510.27",CREDIT,BANK
US_CORPUS_00736,1816108048000,692484,Citi: Your Citi card ending 4310 is now active. Add it to your wallet in the Citi app.,0,Citibank,4310,,,OTHER,CARD
US_CORPUS_00737,1816140611000,692484,Citi: Transfer a balance to card ending 4310 at 0% APR for 15 months. A 3% transfer fee applies.,0,Citibank,4310,,,OTHER,CARD
US_CORPUS_00738,1816170099000,322632,"Bank of America: A balance transfer payment of $1,200.00 from CITIBANK was applied to your credit card ending 9111 on 07/21. Avail credit: $5,477.41.",1,Bank of America,9111,"1,200.00","5,477.41",CREDIT,CARD
US_CORPUS_00739,1816206764000,692484,"Citi: Your balance transfer of $1,200.00 to card ending 4310 is complete on 07/21. Avail credit: $2,300.00.",1,Citibank,4310,"1,200.00","2,300.00",DEBIT,CARD
US_CORPUS_00740,1816255754000,692484,"Citi: A balance transfer fee of $36.00 (3% of $1,200.00) was charged to card ending 4310 on 07/22. Avail credit: $2,264.00.",1,Citibank,4310,36.00,"2,264.00",DEBIT,CARD
US_CORPUS_00741,1816270121000,37777,USPS: Your package 9400111899223197522104 is out for delivery.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00742,1816301013000,24273,"Chase: You made a $71.55 debit card purchase with card ending 7761 at EXXONMOBIL 4412 on 07/23. Avail bal: $39,660.53.",1,Chase,7761,71.55,"39,660.53",DEBIT,CARD
US_CORPUS_00743,1816322202000,692484,"Citi: A purchase of $129.40 at BEST BUY #442 was charged to your Citi credit card ending 4310 on 07/23. Avail credit: $2,134.60.",1,Citibank,4310,129.40,"2,134.60",DEBIT,CARD
US_CORPUS_00744,1816338356000,24273,"Chase: An ACH debit of $1,650.00 (SUNSTONE PROPERTY MGMT RENT) posted to acct ...9384 on 07/23. Avail bal: $38,010.53.",1,Chase,9384,"1,650.00","38,010.53",DEBIT,BANK
US_CORPUS_00745,1816383439000,322632,Bank of America: Authorized user card ending 3040 has been REMOVED from your account ending 9111 at your request. The card can no longer be used.,0,Bank of America,3040,,,OTHER,CARD
US_CORPUS_00746,1816438231000,89887,GEICO: You could save 15% in 15 minutes. geico.example/quote. Txt STOP to opt out.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00747,1816450680000,93557,"Wells Fargo: You made a purchase of $83.40 at WEGMANS 331 with debit card ending 9111 on 07/24. Available balance: $5,426.87.",1,Wells Fargo,9111,83.40,"5,426.87",DEBIT,CARD
US_CORPUS_00748,1816481950000,692484,"Citi: A debit card purchase of $52.85 at H-E-B 331 posted to your account ending 6208 on 07/25. Available balance: $1,786.45.",1,Citibank,6208,52.85,"1,786.45",DEBIT,CARD
US_CORPUS_00749,1816520261000,322632,Bank of America: A pending authorization of $71.20 at DELTA AIR LINES is on your credit card ending 9111.,1,Bank of America,9111,71.20,,DEBIT,CARD
US_CORPUS_00750,1816530649000,322632,Bank of America: A purchase of $94.65 at KROGER #8812 was charged to your credit card ending in 9111 on 07/25.,1,Bank of America,9111,94.65,,DEBIT,CARD
US_CORPUS_00751,1816565078000,24273,"Chase: You made a $238.90 debit card purchase with card ending 7761 at DELTA AIR LINES on 07/26. Avail bal: $37,771.63.",1,Chase,7761,238.90,"37,771.63",DEBIT,CARD
US_CORPUS_00752,1816603896000,692484,Citi: 660281 is your Citi verification code. Do not share it with anyone.,0,Citibank,,,,OTHER,NONE
US_CORPUS_00753,1816657419000,692484,"Citi: A purchase of $64.20 at CHIPOTLE 1187 was charged to your Citi credit card ending 4310 on 07/27. Avail credit: $2,070.40.",1,Citibank,4310,64.20,"2,070.40",DEBIT,CARD
US_CORPUS_00754,1816703659000,24273,"Chase: You sent $95.00 to DEV PATEL with Zelle(R) from acct ending 9384 on 07/27. Avail bal: $37,676.63.",1,Chase,9384,95.00,"37,676.63",DEBIT,BANK
US_CORPUS_00755,1816732244000,262966,Amazon: Your order of 3 items has shipped. Track: amzn.example/t/WQ7712.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00756,1816751634000,692484,"Citi: A Bill Pay payment of $94.00 to AUSTIN ENERGY was sent from account ending 6208 on 07/28. Available balance: $1,692.45.",1,Citibank,6208,94.00,"1,692.45",CREDIT,BANK
US_CORPUS_00757,1816784769000,24273,"Chase: You made a $17.85 debit card purchase with card ending 7761 at PEETS COFFEE 118 on 07/28. Avail bal: $37,658.78.",1,Chase,7761,17.85,"37,658.78",DEBIT,CARD
US_CORPUS_00758,1816809325000,54321,CreditKarma: A new credit card account was reported on your file. Review it now.,0,Unknown,,,,OTHER,CARD
US_CORPUS_00759,1816832882000,93557,"Wells Fargo: You made a purchase of $126.75 at ACE HARDWARE 2211 with debit card ending 9111 on 07/29. Available balance: $5,300.12.",1,Wells Fargo,9111,126.75,"5,300.12",DEBIT,CARD
US_CORPUS_00760,1816877212000,24273,"Chase: Your transfer of $3,000.00 from checking ...9384 to savings ...5520 is complete on 07/29. Checking avail bal: $34,658.78.",1,Chase,9384,"3,000.00","34,658.78",DEBIT,BANK
US_CORPUS_00761,1816892903000,24273,"Chase: A transfer of $3,000.00 from checking ...9384 was deposited to savings ...5520 on 07/29. Savings bal: $9,862.10.",1,Chase,9384,"3,000.00","9,862.10",CREDIT,BANK
US_CORPUS_00762,1816940175000,692484,"Citi: A purchase of $38.75 at DOORDASH was charged to your Citi credit card ending 4310 on 07/30. Avail credit: $2,031.65.",1,Citibank,4310,38.75,"2,031.65",DEBIT,CARD
US_CORPUS_00763,1816972352000,22000,G-773905 is your Google verification code. Do not share it with anyone.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00764,1816986678000,322632,Bank of America: A purchase of $52.20 at PANERA BREAD 6612 was charged to your credit card ending in 9111 on 07/30.,1,Bank of America,9111,52.20,,DEBIT,CARD
US_CORPUS_00765,1817012269000,24273,"Chase: You made a $146.30 debit card purchase with card ending 7761 at COSTCO WHSE #1189 on 07/31. Avail bal: $34,512.48.",1,Chase,7761,146.30,"34,512.48",DEBIT,CARD
US_CORPUS_00766,1817037121000,+14155550132,New card came in the mail today,0,Unknown,,,,OTHER,CARD
US_CORPUS_00767,1817069966000,692484,"Citi: A debit card purchase of $23.60 at SUBWAY 2210 posted to your account ending 6208 on 07/31. Available balance: $1,668.85.",1,Citibank,6208,23.60,"1,668.85",DEBIT,CARD
US_CORPUS_00768,1817094416000,93557,"Wells Fargo: An ACH debit of $412.66 (SUMMIT AUTO FINANCE) posted to account ending 4417 on 08/01. Available balance: $4,887.46.",1,Wells Fargo,4417,412.66,"4,887.46",DEBIT,BANK
US_CORPUS_00769,1817142563000,672566,Netflix: Your plan renews on 08/02. Manage your membership at netflix.com/account.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00770,1817177235000,24273,"Chase: You made a $24.99 debit card purchase with card ending 7761 at NETFLIX.COM on 08/02. Avail bal: $34,487.49.",1,Chase,7761,24.99,"34,487.49",DEBIT,CARD
US_CORPUS_00771,1817191756000,692484,"Citi: A purchase of $211.45 at SOUTHWEST AIRLINES was charged to your Citi credit card ending 4310 on 08/02. Avail credit: $1,820.20.",1,Citibank,4310,211.45,"1,820.20",DEBIT,CARD
US_CORPUS_00772,1817203434000,93557,Wells Fargo: 991204 is your access code. It expires in 10 minutes. Do not share it.,0,Wells Fargo,,,,OTHER,NONE
US_CORPUS_00773,1817216889000,93557,"Wells Fargo: You made a purchase of $37.90 at TIM HORTONS 4471 with debit card ending 9111 on 08/02. Available balance: $4,849.56.",1,Wells Fargo,9111,37.90,"4,849.56",DEBIT,CARD
